7.8535 	INFO 	Loaded monitor calibration from ['2024_08_16 01:13']
121.8050 	EXP 	New trial (rep=0, index=61): <Trial 61 (61 in rep 0) data={'words': 'new', 'number_of_letters': 3, 'corrAns': 'right', 'thisN': 61, 'thisTrialN': 61, 'thisRepN': 0}>
121.8079 	DATA 	Keypress: right
121.8201 	EXP 	fixation: autoDraw = False
121.8201 	EXP 	text: autoDraw = False
121.8201 	EXP 	text_2: autoDraw = False
121.8201 	EXP 	text: height = 0.05
121.8201 	EXP 	text: height = 0.05
121.8201 	EXP 	text: height = 0.05
121.8201 	EXP 	text: text = 'new'
121.8201 	EXP 	fixation: autoDraw = True
121.8201 	EXP 	text_2: autoDraw = True
122.8205 	INFO 	Keyboard events cleared
122.8200 	EXP 	fixation: autoDraw = False
122.8200 	EXP 	text: autoDraw = True
122.8200 	EXP 	text_2: autoDraw = False
123.4881 	EXP 	New trial (rep=0, index=62): <Trial 62 (62 in rep 0) data={'words': 'pregram', 'number_of_letters': 7, 'corrAns': 'left', 'thisN': 62, 'thisTrialN': 62, 'thisRepN': 0}>
123.4919 	DATA 	Keypress: right
123.5035 	EXP 	fixation: autoDraw = False
123.5035 	EXP 	text: autoDraw = False
123.5035 	EXP 	text_2: autoDraw = False
123.5035 	EXP 	text: height = 0.05
123.5035 	EXP 	text: height = 0.05
123.5035 	EXP 	text: height = 0.05
123.5035 	EXP 	text: text = 'pregram'
123.5035 	EXP 	fixation: autoDraw = True
123.5035 	EXP 	text_2: autoDraw = True
124.5044 	INFO 	Keyboard events cleared
124.5034 	EXP 	fixation: autoDraw = False
124.5034 	EXP 	text: autoDraw = True
124.5034 	EXP 	text_2: autoDraw = False
125.1714 	EXP 	New trial (rep=0, index=63): <Trial 63 (63 in rep 0) data={'words': 'beliefe', 'number_of_letters': 7, 'corrAns': 'left', 'thisN': 63, 'thisTrialN': 63, 'thisRepN': 0}>
125.1753 	DATA 	Keypress: left
125.1868 	EXP 	fixation: autoDraw = False
125.1868 	EXP 	text: autoDraw = False
125.1868 	EXP 	text_2: autoDraw = False
125.1868 	EXP 	text: height = 0.05
125.1868 	EXP 	text: height = 0.05
125.1868 	EXP 	text: height = 0.05
125.1868 	EXP 	text: text = 'beliefe'
125.1868 	EXP 	fixation: autoDraw = True
125.1868 	EXP 	text_2: autoDraw = True
126.1875 	INFO 	Keyboard events cleared
126.1868 	EXP 	fixation: autoDraw = False
126.1868 	EXP 	text: autoDraw = True
126.1868 	EXP 	text_2: autoDraw = False
127.1883 	EXP 	New trial (rep=0, index=64): <Trial 64 (64 in rep 0) data={'words': 'becone', 'number_of_letters': 6, 'corrAns': 'left', 'thisN': 64, 'thisTrialN': 64, 'thisRepN': 0}>
127.1917 	DATA 	Keypress: left
127.2033 	EXP 	fixation: autoDraw = False
127.2033 	EXP 	text: autoDraw = False
127.2033 	EXP 	text_2: autoDraw = False
127.2033 	EXP 	text: height = 0.05
127.2033 	EXP 	text: height = 0.05
127.2033 	EXP 	text: height = 0.05
127.2033 	EXP 	text: text = 'becone'
127.2033 	EXP 	fixation: autoDraw = True
127.2033 	EXP 	text_2: autoDraw = True
128.2035 	INFO 	Keyboard events cleared
128.2030 	EXP 	fixation: autoDraw = False
128.2030 	EXP 	text: autoDraw = True
128.2030 	EXP 	text_2: autoDraw = False
129.1708 	EXP 	New trial (rep=0, index=65): <Trial 65 (65 in rep 0) data={'words': 'compane', 'number_of_letters': 7, 'corrAns': 'left', 'thisN': 65, 'thisTrialN': 65, 'thisRepN': 0}>
129.1743 	DATA 	Keypress: left
129.1867 	EXP 	fixation: autoDraw = False
129.1867 	EXP 	text: autoDraw = False
129.1867 	EXP 	text_2: autoDraw = False
129.1867 	EXP 	text: height = 0.05
129.1867 	EXP 	text: height = 0.05
129.1867 	EXP 	text: height = 0.05
129.1867 	EXP 	text: text = 'compane'
129.1867 	EXP 	fixation: autoDraw = True
129.1867 	EXP 	text_2: autoDraw = True
130.1697 	INFO 	Keyboard events cleared
130.1694 	EXP 	text: autoDraw = True
130.1862 	EXP 	fixation: autoDraw = False
130.1862 	EXP 	text_2: autoDraw = False
130.7045 	EXP 	New trial (rep=0, index=66): <Trial 66 (66 in rep 0) data={'words': 'much', 'number_of_letters': 4, 'corrAns': 'right', 'thisN': 66, 'thisTrialN': 66, 'thisRepN': 0}>
130.7078 	DATA 	Keypress: left
130.7197 	EXP 	fixation: autoDraw = False
130.7197 	EXP 	text: autoDraw = False
130.7197 	EXP 	text_2: autoDraw = False
130.7197 	EXP 	text: height = 0.05
130.7197 	EXP 	text: height = 0.05
130.7197 	EXP 	text: height = 0.05
130.7197 	EXP 	text: text = 'much'
130.7197 	EXP 	fixation: autoDraw = True
130.7197 	EXP 	text_2: autoDraw = True
131.7198 	INFO 	Keyboard events cleared
131.7194 	EXP 	fixation: autoDraw = False
131.7194 	EXP 	text: autoDraw = True
131.7194 	EXP 	text_2: autoDraw = False
132.4041 	EXP 	New trial (rep=0, index=67): <Trial 67 (67 in rep 0) data={'words': 'political', 'number_of_letters': 9, 'corrAns': 'right', 'thisN': 67, 'thisTrialN': 67, 'thisRepN': 0}>
132.4077 	DATA 	Keypress: right
132.4193 	EXP 	fixation: autoDraw = False
132.4193 	EXP 	text: autoDraw = False
132.4193 	EXP 	text_2: autoDraw = False
132.4193 	EXP 	text: height = 0.05
132.4193 	EXP 	text: height = 0.05
132.4193 	EXP 	text: height = 0.05
132.4193 	EXP 	text: text = 'political'
132.4193 	EXP 	fixation: autoDraw = True
132.4193 	EXP 	text_2: autoDraw = True
133.4200 	INFO 	Keyboard events cleared
133.4195 	EXP 	fixation: autoDraw = False
133.4195 	EXP 	text: autoDraw = True
133.4195 	EXP 	text_2: autoDraw = False
134.3709 	EXP 	New trial (rep=0, index=68): <Trial 68 (68 in rep 0) data={'words': 'should', 'number_of_letters': 6, 'corrAns': 'right', 'thisN': 68, 'thisTrialN': 68, 'thisRepN': 0}>
134.3742 	DATA 	Keypress: right
134.3860 	EXP 	fixation: autoDraw = False
134.3860 	EXP 	text: autoDraw = False
134.3860 	EXP 	text_2: autoDraw = False
134.3860 	EXP 	text: height = 0.05
134.3860 	EXP 	text: height = 0.05
134.3860 	EXP 	text: height = 0.05
134.3860 	EXP 	text: text = 'should'
134.3860 	EXP 	fixation: autoDraw = True
134.3860 	EXP 	text_2: autoDraw = True
135.3869 	INFO 	Keyboard events cleared
135.3864 	EXP 	fixation: autoDraw = False
135.3864 	EXP 	text: autoDraw = True
135.3864 	EXP 	text_2: autoDraw = False
135.8372 	EXP 	New trial (rep=0, index=69): <Trial 69 (69 in rep 0) data={'words': 'pesearch', 'number_of_letters': 8, 'corrAns': 'left', 'thisN': 69, 'thisTrialN': 69, 'thisRepN': 0}>
135.8407 	DATA 	Keypress: right
135.8527 	EXP 	fixation: autoDraw = False
135.8527 	EXP 	text: autoDraw = False
135.8527 	EXP 	text_2: autoDraw = False
135.8527 	EXP 	text: height = 0.05
135.8527 	EXP 	text: height = 0.05
135.8527 	EXP 	text: height = 0.05
135.8527 	EXP 	text: text = 'pesearch'
135.8527 	EXP 	fixation: autoDraw = True
135.8527 	EXP 	text_2: autoDraw = True
136.8533 	INFO 	Keyboard events cleared
136.8528 	EXP 	fixation: autoDraw = False
136.8528 	EXP 	text: autoDraw = True
136.8528 	EXP 	text_2: autoDraw = False
137.6371 	EXP 	New trial (rep=0, index=70): <Trial 70 (70 in rep 0) data={'words': 'community', 'number_of_letters': 9, 'corrAns': 'right', 'thisN': 70, 'thisTrialN': 70, 'thisRepN': 0}>
137.6406 	DATA 	Keypress: left
137.6529 	EXP 	fixation: autoDraw = False
137.6529 	EXP 	text: autoDraw = False
137.6529 	EXP 	text_2: autoDraw = False
137.6529 	EXP 	text: height = 0.05
137.6529 	EXP 	text: height = 0.05
137.6529 	EXP 	text: height = 0.05
137.6529 	EXP 	text: text = 'community'
137.6529 	EXP 	fixation: autoDraw = True
137.6529 	EXP 	text_2: autoDraw = True
138.6374 	INFO 	Keyboard events cleared
138.6365 	EXP 	text: autoDraw = True
138.6530 	EXP 	fixation: autoDraw = False
138.6530 	EXP 	text_2: autoDraw = False
139.3047 	EXP 	New trial (rep=0, index=71): <Trial 71 (71 in rep 0) data={'words': 'countey', 'number_of_letters': 7, 'corrAns': 'left', 'thisN': 71, 'thisTrialN': 71, 'thisRepN': 0}>
139.3092 	DATA 	Keypress: right
139.3193 	EXP 	fixation: autoDraw = False
139.3193 	EXP 	text: autoDraw = False
139.3193 	EXP 	text_2: autoDraw = False
139.3193 	EXP 	text: height = 0.05
139.3193 	EXP 	text: height = 0.05
139.3193 	EXP 	text: height = 0.05
139.3193 	EXP 	text: text = 'countey'
139.3193 	EXP 	fixation: autoDraw = True
139.3193 	EXP 	text_2: autoDraw = True
140.3201 	INFO 	Keyboard events cleared
140.3195 	EXP 	fixation: autoDraw = False
140.3195 	EXP 	text: autoDraw = True
140.3195 	EXP 	text_2: autoDraw = False
141.0878 	EXP 	New trial (rep=0, index=72): <Trial 72 (72 in rep 0) data={'words': 'about', 'number_of_letters': 5, 'corrAns': 'right', 'thisN': 72, 'thisTrialN': 72, 'thisRepN': 0}>
141.0920 	DATA 	Keypress: left
141.1026 	EXP 	fixation: autoDraw = False
141.1026 	EXP 	text: autoDraw = False
141.1026 	EXP 	text_2: autoDraw = False
141.1026 	EXP 	text: height = 0.05
141.1026 	EXP 	text: height = 0.05
141.1026 	EXP 	text: height = 0.05
141.1026 	EXP 	text: text = 'about'
141.1026 	EXP 	fixation: autoDraw = True
141.1026 	EXP 	text_2: autoDraw = True
142.1035 	INFO 	Keyboard events cleared
142.1027 	EXP 	fixation: autoDraw = False
142.1027 	EXP 	text: autoDraw = True
142.1027 	EXP 	text_2: autoDraw = False
142.8217 	EXP 	New trial (rep=0, index=73): <Trial 73 (73 in rep 0) data={'words': 'aboot', 'number_of_letters': 5, 'corrAns': 'left', 'thisN': 73, 'thisTrialN': 73, 'thisRepN': 0}>
142.8311 	DATA 	Keypress: right
142.8359 	EXP 	fixation: autoDraw = False
142.8359 	EXP 	text: autoDraw = False
142.8359 	EXP 	text_2: autoDraw = False
142.8359 	EXP 	text: height = 0.05
142.8359 	EXP 	text: height = 0.05
142.8359 	EXP 	text: height = 0.05
142.8359 	EXP 	text: text = 'aboot'
142.8359 	EXP 	fixation: autoDraw = True
142.8359 	EXP 	text_2: autoDraw = True
143.8364 	INFO 	Keyboard events cleared
143.8358 	EXP 	fixation: autoDraw = False
143.8358 	EXP 	text: autoDraw = True
143.8358 	EXP 	text_2: autoDraw = False
144.3203 	EXP 	New trial (rep=0, index=74): <Trial 74 (74 in rep 0) data={'words': 'incluting', 'number_of_letters': 9, 'corrAns': 'left', 'thisN': 74, 'thisTrialN': 74, 'thisRepN': 0}>
144.3238 	DATA 	Keypress: right
144.3360 	EXP 	fixation: autoDraw = False
144.3360 	EXP 	text: autoDraw = False
144.3360 	EXP 	text_2: autoDraw = False
144.3360 	EXP 	text: height = 0.05
144.3360 	EXP 	text: height = 0.05
144.3360 	EXP 	text: height = 0.05
144.3360 	EXP 	text: text = 'incluting'
144.3360 	EXP 	fixation: autoDraw = True
144.3360 	EXP 	text_2: autoDraw = True
145.3198 	INFO 	Keyboard events cleared
145.3191 	EXP 	text: autoDraw = True
145.3357 	EXP 	fixation: autoDraw = False
145.3357 	EXP 	text_2: autoDraw = False
145.9366 	EXP 	New trial (rep=0, index=75): <Trial 75 (75 in rep 0) data={'words': 'important', 'number_of_letters': 9, 'corrAns': 'right', 'thisN': 75, 'thisTrialN': 75, 'thisRepN': 0}>
145.9399 	DATA 	Keypress: left
145.9522 	EXP 	fixation: autoDraw = False
145.9522 	EXP 	text: autoDraw = False
145.9522 	EXP 	text_2: autoDraw = False
145.9522 	EXP 	text: height = 0.05
145.9522 	EXP 	text: height = 0.05
145.9522 	EXP 	text: height = 0.05
145.9522 	EXP 	text: text = 'important'
145.9522 	EXP 	fixation: autoDraw = True
145.9522 	EXP 	text_2: autoDraw = True
146.9528 	INFO 	Keyboard events cleared
146.9522 	EXP 	fixation: autoDraw = False
146.9522 	EXP 	text: autoDraw = True
146.9522 	EXP 	text_2: autoDraw = False
147.6035 	EXP 	New trial (rep=0, index=76): <Trial 76 (76 in rep 0) data={'words': 'shoule', 'number_of_letters': 6, 'corrAns': 'left', 'thisN': 76, 'thisTrialN': 76, 'thisRepN': 0}>
147.6067 	DATA 	Keypress: right
147.6189 	EXP 	fixation: autoDraw = False
147.6189 	EXP 	text: autoDraw = False
147.6189 	EXP 	text_2: autoDraw = False
147.6189 	EXP 	text: height = 0.05
147.6189 	EXP 	text: height = 0.05
147.6189 	EXP 	text: height = 0.05
147.6189 	EXP 	text: text = 'shoule'
147.6189 	EXP 	fixation: autoDraw = True
147.6189 	EXP 	text_2: autoDraw = True
148.6191 	INFO 	Keyboard events cleared
148.6186 	EXP 	fixation: autoDraw = False
148.6186 	EXP 	text: autoDraw = True
148.6186 	EXP 	text_2: autoDraw = False
149.2701 	EXP 	New trial (rep=0, index=77): <Trial 77 (77 in rep 0) data={'words': 'wunt', 'number_of_letters': 4, 'corrAns': 'left', 'thisN': 77, 'thisTrialN': 77, 'thisRepN': 0}>
149.2734 	DATA 	Keypress: left
149.2856 	EXP 	fixation: autoDraw = False
149.2856 	EXP 	text: autoDraw = False
149.2856 	EXP 	text_2: autoDraw = False
149.2856 	EXP 	text: height = 0.05
149.2856 	EXP 	text: height = 0.05
149.2856 	EXP 	text: height = 0.05
149.2856 	EXP 	text: text = 'wunt'
149.2856 	EXP 	fixation: autoDraw = True
149.2856 	EXP 	text_2: autoDraw = True
150.2696 	INFO 	Keyboard events cleared
150.2690 	EXP 	text: autoDraw = True
150.2856 	EXP 	fixation: autoDraw = False
150.2856 	EXP 	text_2: autoDraw = False
150.9869 	EXP 	New trial (rep=0, index=78): <Trial 78 (78 in rep 0) data={'words': 'become', 'number_of_letters': 6, 'corrAns': 'right', 'thisN': 78, 'thisTrialN': 78, 'thisRepN': 0}>
150.9911 	DATA 	Keypress: left
151.0024 	EXP 	fixation: autoDraw = False
151.0024 	EXP 	text: autoDraw = False
151.0024 	EXP 	text_2: autoDraw = False
151.0024 	EXP 	text: height = 0.05
151.0024 	EXP 	text: height = 0.05
151.0024 	EXP 	text: height = 0.05
151.0024 	EXP 	text: text = 'become'
151.0024 	EXP 	fixation: autoDraw = True
151.0024 	EXP 	text_2: autoDraw = True
152.0024 	INFO 	Keyboard events cleared
152.0018 	EXP 	fixation: autoDraw = False
152.0018 	EXP 	text: autoDraw = True
152.0018 	EXP 	text_2: autoDraw = False
152.7700 	EXP 	New trial (rep=0, index=79): <Trial 79 (79 in rep 0) data={'words': 'out', 'number_of_letters': 3, 'corrAns': 'right', 'thisN': 79, 'thisTrialN': 79, 'thisRepN': 0}>
152.7730 	DATA 	Keypress: right
152.7856 	EXP 	fixation: autoDraw = False
152.7856 	EXP 	text: autoDraw = False
152.7856 	EXP 	text_2: autoDraw = False
152.7856 	EXP 	text: height = 0.05
152.7856 	EXP 	text: height = 0.05
152.7856 	EXP 	text: height = 0.05
152.7856 	EXP 	text: text = 'out'
152.7856 	EXP 	fixation: autoDraw = True
152.7856 	EXP 	text_2: autoDraw = True
153.7694 	INFO 	Keyboard events cleared
153.7688 	EXP 	text: autoDraw = True
153.7851 	EXP 	fixation: autoDraw = False
153.7851 	EXP 	text_2: autoDraw = False
154.6754 	DATA 	Keypress: right
154.6854 	EXP 	fixation: autoDraw = False
154.6854 	EXP 	text: autoDraw = False
154.6854 	EXP 	text_2: autoDraw = False
154.6854 	EXP 	text_3: autoDraw = True
155.6853 	EXP 	text_3: autoDraw = False
155.6853 	EXP 	text_3: autoDraw = False
155.6854 	EXP 	soloprojectlexical: status = STOPPED
155.7192 	INFO 	saved data to 'C:\\Users\\kashy\\OneDrive\\Desktop\\SoloProject\\data/542811_soloprojectlexical_2024-12-04_16h31.19.242.csv'
155.7223 	INFO 	saved data to C:\Users\kashy\OneDrive\Desktop\SoloProject\data/542811_soloprojectlexical_2024-12-04_16h31.19.242.psydat
155.9087 	EXP 	window1: mouseVisible = True
